"idlqui","tipo","fec_despacho","importa","contene_nro","merca","destino","via","aduana","trans_emp","trans_condi","despacho_nro","zona","exportador","m_imponible","m_ajuste","m_factura","nro_factura","m_flete","m_seguro","m_cif","m_cif_ajuste","tc_aduana","moneda","regime","incotern","m_ttdespacho","m_adelanto","m_pagar","m_letra","observa","i_ord","i_descrip","i_comprobante","i_total","i_sin_iva","i_solo_iva","otro_nombre","otro_monto","utilidad"
341,"IMPORTACIÓN","2023-01-12","PULVIPAR SA","CARRETA","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","COOP. MULT. DE TRABAJO Y OTRO ","F.C.L.","23005IC04000679S","MERCOSUR (INTRAZONA)","INDUSTRIA DE MAQUINAS E IMPLEMENTOS AGRICOLAS KF LTDA",808656574,0,106466.00,"01/2023",1800.00,1064.66,109330.66,109330.66,7396.43,"DOLAR","IC04","EXW",99172573,88636036,10536537,"DIEZ MILLONES QUINIENTOS TREINTA Y SEIS MIL QUINIENTOS TREINTA Y SIETE ","NINGUNA",3,"I.S.C.","23005IC04000679S",0,0,0,"OTROS",0,12.26386777633492657400
341,"IMPORTACIÓN","2023-01-12","PULVIPAR SA","CARRETA","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","COOP. MULT. DE TRABAJO Y OTRO ","F.C.L.","23005IC04000679S","MERCOSUR (INTRAZONA)","INDUSTRIA DE MAQUINAS E IMPLEMENTOS AGRICOLAS KF LTDA",808656574,0,106466.00,"01/2023",1800.00,1064.66,109330.66,109330.66,7396.43,"DOLAR","IC04","EXW",99172573,88636036,10536537,"DIEZ MILLONES QUINIENTOS TREINTA Y SEIS MIL QUINIENTOS TREINTA Y SIETE ","NINGUNA",4,"SERVICIO DE VALORACION","23005IC04000679S",4043283,4043283,0,"OTROS",0,12.26386777633492657400
341,"IMPORTACIÓN","2023-01-12","PULVIPAR SA","CARRETA","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","COOP. MULT. DE TRABAJO Y OTRO ","F.C.L.","23005IC04000679S","MERCOSUR (INTRAZONA)","INDUSTRIA DE MAQUINAS E IMPLEMENTOS AGRICOLAS KF LTDA",808656574,0,106466.00,"01/2023",1800.00,1064.66,109330.66,109330.66,7396.43,"DOLAR","IC04","EXW",99172573,88636036,10536537,"DIEZ MILLONES QUINIENTOS TREINTA Y SEIS MIL QUINIENTOS TREINTA Y SIETE ","NINGUNA",5,"IRE GENERAL 700","23005IC04000679S",3252498,3252498,0,"OTROS",0,12.26386777633492657400
341,"IMPORTACIÓN","2023-01-12","PULVIPAR SA","CARRETA","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","COOP. MULT. DE TRABAJO Y OTRO ","F.C.L.","23005IC04000679S","MERCOSUR (INTRAZONA)","INDUSTRIA DE MAQUINAS E IMPLEMENTOS AGRICOLAS KF LTDA",808656574,0,106466.00,"01/2023",1800.00,1064.66,109330.66,109330.66,7396.43,"DOLAR","IC04","EXW",99172573,88636036,10536537,"DIEZ MILLONES QUINIENTOS TREINTA Y SEIS MIL QUINIENTOS TREINTA Y SIETE ","NINGUNA",6,"I.V.A.","23005IC04000679S",81312465,0,81312465,"OTROS",0,12.26386777633492657400
341,"IMPORTACIÓN","2023-01-12","PULVIPAR SA","CARRETA","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","COOP. MULT. DE TRABAJO Y OTRO ","F.C.L.","23005IC04000679S","MERCOSUR (INTRAZONA)","INDUSTRIA DE MAQUINAS E IMPLEMENTOS AGRICOLAS KF LTDA",808656574,0,106466.00,"01/2023",1800.00,1064.66,109330.66,109330.66,7396.43,"DOLAR","IC04","EXW",99172573,88636036,10536537,"DIEZ MILLONES QUINIENTOS TREINTA Y SEIS MIL QUINIENTOS TREINTA Y SIETE ","NINGUNA",7,"CANON INFORMATICO","23005IC04000679S",245222,245222,0,"OTROS",0,12.26386777633492657400
341,"IMPORTACIÓN","2023-01-12","PULVIPAR SA","CARRETA","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","COOP. MULT. DE TRABAJO Y OTRO ","F.C.L.","23005IC04000679S","MERCOSUR (INTRAZONA)","INDUSTRIA DE MAQUINAS E IMPLEMENTOS AGRICOLAS KF LTDA",808656574,0,106466.00,"01/2023",1800.00,1064.66,109330.66,109330.66,7396.43,"DOLAR","IC04","EXW",99172573,88636036,10536537,"DIEZ MILLONES QUINIENTOS TREINTA Y SEIS MIL QUINIENTOS TREINTA Y SIETE ","NINGUNA",8,"APERTURA AG. TRANSP.","x",0,0,0,"OTROS",0,12.26386777633492657400
341,"IMPORTACIÓN","2023-01-12","PULVIPAR SA","CARRETA","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","COOP. MULT. DE TRABAJO Y OTRO ","F.C.L.","23005IC04000679S","MERCOSUR (INTRAZONA)","INDUSTRIA DE MAQUINAS E IMPLEMENTOS AGRICOLAS KF LTDA",808656574,0,106466.00,"01/2023",1800.00,1064.66,109330.66,109330.66,7396.43,"DOLAR","IC04","EXW",99172573,88636036,10536537,"DIEZ MILLONES QUINIENTOS TREINTA Y SEIS MIL QUINIENTOS TREINTA Y SIETE ","NINGUNA",9,"FOTOCOPIAS","001-002-0018912",70000,63636,6363,"OTROS",0,12.26386777633492657400
341,"IMPORTACIÓN","2023-01-12","PULVIPAR SA","CARRETA","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","COOP. MULT. DE TRABAJO Y OTRO ","F.C.L.","23005IC04000679S","MERCOSUR (INTRAZONA)","INDUSTRIA DE MAQUINAS E IMPLEMENTOS AGRICOLAS KF LTDA",808656574,0,106466.00,"01/2023",1800.00,1064.66,109330.66,109330.66,7396.43,"DOLAR","IC04","EXW",99172573,88636036,10536537,"DIEZ MILLONES QUINIENTOS TREINTA Y SEIS MIL QUINIENTOS TREINTA Y SIETE ","NINGUNA",10,"TASA PORTUARIA","002-001-0014485",3630865,3300786,330078,"OTROS",0,12.26386777633492657400
341,"IMPORTACIÓN","2023-01-12","PULVIPAR SA","CARRETA","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","COOP. MULT. DE TRABAJO Y OTRO ","F.C.L.","23005IC04000679S","MERCOSUR (INTRAZONA)","INDUSTRIA DE MAQUINAS E IMPLEMENTOS AGRICOLAS KF LTDA",808656574,0,106466.00,"01/2023",1800.00,1064.66,109330.66,109330.66,7396.43,"DOLAR","IC04","EXW",99172573,88636036,10536537,"DIEZ MILLONES QUINIENTOS TREINTA Y SEIS MIL QUINIENTOS TREINTA Y SIETE ","NINGUNA",11,"CDAP PAGOS","001-025-0020078",7395,6722,672,"OTROS",0,12.26386777633492657400
341,"IMPORTACIÓN","2023-01-12","PULVIPAR SA","CARRETA","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","COOP. MULT. DE TRABAJO Y OTRO ","F.C.L.","23005IC04000679S","MERCOSUR (INTRAZONA)","INDUSTRIA DE MAQUINAS E IMPLEMENTOS AGRICOLAS KF LTDA",808656574,0,106466.00,"01/2023",1800.00,1064.66,109330.66,109330.66,7396.43,"DOLAR","IC04","EXW",99172573,88636036,10536537,"DIEZ MILLONES QUINIENTOS TREINTA Y SEIS MIL QUINIENTOS TREINTA Y SIETE ","NINGUNA",12,"SERVICIOS SOFIA / ANNP","001-004-0184889",90772,82520,8252,"OTROS",0,12.26386777633492657400
341,"IMPORTACIÓN","2023-01-12","PULVIPAR SA","CARRETA","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","COOP. MULT. DE TRABAJO Y OTRO ","F.C.L.","23005IC04000679S","MERCOSUR (INTRAZONA)","INDUSTRIA DE MAQUINAS E IMPLEMENTOS AGRICOLAS KF LTDA",808656574,0,106466.00,"01/2023",1800.00,1064.66,109330.66,109330.66,7396.43,"DOLAR","IC04","EXW",99172573,88636036,10536537,"DIEZ MILLONES QUINIENTOS TREINTA Y SEIS MIL QUINIENTOS TREINTA Y SIETE ","NINGUNA",13,"VISACION MRE","x",0,0,0,"OTROS",0,12.26386777633492657400
341,"IMPORTACIÓN","2023-01-12","PULVIPAR SA","CARRETA","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","COOP. MULT. DE TRABAJO Y OTRO ","F.C.L.","23005IC04000679S","MERCOSUR (INTRAZONA)","INDUSTRIA DE MAQUINAS E IMPLEMENTOS AGRICOLAS KF LTDA",808656574,0,106466.00,"01/2023",1800.00,1064.66,109330.66,109330.66,7396.43,"DOLAR","IC04","EXW",99172573,88636036,10536537,"DIEZ MILLONES QUINIENTOS TREINTA Y SEIS MIL QUINIENTOS TREINTA Y SIETE ","NINGUNA",14,"CDAP PAGOS","x",0,0,0,"OTROS",0,12.26386777633492657400
341,"IMPORTACIÓN","2023-01-12","PULVIPAR SA","CARRETA","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","COOP. MULT. DE TRABAJO Y OTRO ","F.C.L.","23005IC04000679S","MERCOSUR (INTRAZONA)","INDUSTRIA DE MAQUINAS E IMPLEMENTOS AGRICOLAS KF LTDA",808656574,0,106466.00,"01/2023",1800.00,1064.66,109330.66,109330.66,7396.43,"DOLAR","IC04","EXW",99172573,88636036,10536537,"DIEZ MILLONES QUINIENTOS TREINTA Y SEIS MIL QUINIENTOS TREINTA Y SIETE ","NINGUNA",15,"VISACION CONSUL","03134958/59/60/61",902000,902000,0,"OTROS",0,12.26386777633492657400
341,"IMPORTACIÓN","2023-01-12","PULVIPAR SA","CARRETA","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","COOP. MULT. DE TRABAJO Y OTRO ","F.C.L.","23005IC04000679S","MERCOSUR (INTRAZONA)","INDUSTRIA DE MAQUINAS E IMPLEMENTOS AGRICOLAS KF LTDA",808656574,0,106466.00,"01/2023",1800.00,1064.66,109330.66,109330.66,7396.43,"DOLAR","IC04","EXW",99172573,88636036,10536537,"DIEZ MILLONES QUINIENTOS TREINTA Y SEIS MIL QUINIENTOS TREINTA Y SIETE ","NINGUNA",16,"HON. DESP. S/ LEY 220/93","001-001-0002187",5590283,5082075,508207,"OTROS",0,12.26386777633492657400
341,"IMPORTACIÓN","2023-01-12","PULVIPAR SA","CARRETA","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","COOP. MULT. DE TRABAJO Y OTRO ","F.C.L.","23005IC04000679S","MERCOSUR (INTRAZONA)","INDUSTRIA DE MAQUINAS E IMPLEMENTOS AGRICOLAS KF LTDA",808656574,0,106466.00,"01/2023",1800.00,1064.66,109330.66,109330.66,7396.43,"DOLAR","IC04","EXW",99172573,88636036,10536537,"DIEZ MILLONES QUINIENTOS TREINTA Y SEIS MIL QUINIENTOS TREINTA Y SIETE ","NINGUNA",17,"GASTO ADMIN.","x",0,0,0,"OTROS",0,12.26386777633492657400
340,"IMPORTACIÓN","2023-01-17","SCHWENDLER FRANTZ MATIAS","CONSOLIDADO","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04000726L","MERCOSUR (INTRAZONA)","AGROSYSTEM IND. IMP E EXP. LTDA",354017886,100,46400.00,"20221312",795.00,464.00,47659.00,47759.00,7412.59,"DOLAR","IC04","FCA",47084884,38844007,8240877,"OCHO MILLON DOSCIENTOS CUARENTA MIL OCHOCIENTOS SETENTA Y SIETE ","NINGUNA",1,"DERECHO ADUANERO","23005IC04000726L",0,0,0,"OTROS",0,13.30014269392027271800
340,"IMPORTACIÓN","2023-01-17","SCHWENDLER FRANTZ MATIAS","CONSOLIDADO","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04000726L","MERCOSUR (INTRAZONA)","AGROSYSTEM IND. IMP E EXP. LTDA",354017886,100,46400.00,"20221312",795.00,464.00,47659.00,47759.00,7412.59,"DOLAR","IC04","FCA",47084884,38844007,8240877,"OCHO MILLON DOSCIENTOS CUARENTA MIL OCHOCIENTOS SETENTA Y SIETE ","NINGUNA",2,"INDI","23005IC04000726L",27790,27790,0,"OTROS",0,13.30014269392027271800
340,"IMPORTACIÓN","2023-01-17","SCHWENDLER FRANTZ MATIAS","CONSOLIDADO","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04000726L","MERCOSUR (INTRAZONA)","AGROSYSTEM IND. IMP E EXP. LTDA",354017886,100,46400.00,"20221312",795.00,464.00,47659.00,47759.00,7412.59,"DOLAR","IC04","FCA",47084884,38844007,8240877,"OCHO MILLON DOSCIENTOS CUARENTA MIL OCHOCIENTOS SETENTA Y SIETE ","NINGUNA",3,"I.S.C.","23005IC04000726L",0,0,0,"OTROS",0,13.30014269392027271800
340,"IMPORTACIÓN","2023-01-17","SCHWENDLER FRANTZ MATIAS","CONSOLIDADO","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04000726L","MERCOSUR (INTRAZONA)","AGROSYSTEM IND. IMP E EXP. LTDA",354017886,100,46400.00,"20221312",795.00,464.00,47659.00,47759.00,7412.59,"DOLAR","IC04","FCA",47084884,38844007,8240877,"OCHO MILLON DOSCIENTOS CUARENTA MIL OCHOCIENTOS SETENTA Y SIETE ","NINGUNA",4,"SERVICIO DE VALORACION","23005IC04000726L",1770089,1770089,0,"OTROS",0,13.30014269392027271800
340,"IMPORTACIÓN","2023-01-17","SCHWENDLER FRANTZ MATIAS","CONSOLIDADO","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04000726L","MERCOSUR (INTRAZONA)","AGROSYSTEM IND. IMP E EXP. LTDA",354017886,100,46400.00,"20221312",795.00,464.00,47659.00,47759.00,7412.59,"DOLAR","IC04","FCA",47084884,38844007,8240877,"OCHO MILLON DOSCIENTOS CUARENTA MIL OCHOCIENTOS SETENTA Y SIETE ","NINGUNA",5,"IRE GENERAL 700","23005IC04000726L",1424851,1424851,0,"OTROS",0,13.30014269392027271800
340,"IMPORTACIÓN","2023-01-17","SCHWENDLER FRANTZ MATIAS","CONSOLIDADO","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04000726L","MERCOSUR (INTRAZONA)","AGROSYSTEM IND. IMP E EXP. LTDA",354017886,100,46400.00,"20221312",795.00,464.00,47659.00,47759.00,7412.59,"DOLAR","IC04","FCA",47084884,38844007,8240877,"OCHO MILLON DOSCIENTOS CUARENTA MIL OCHOCIENTOS SETENTA Y SIETE ","NINGUNA",6,"I.V.A.","23005IC04000726L",35621277,0,35621277,"OTROS",0,13.30014269392027271800
340,"IMPORTACIÓN","2023-01-17","SCHWENDLER FRANTZ MATIAS","CONSOLIDADO","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04000726L","MERCOSUR (INTRAZONA)","AGROSYSTEM IND. IMP E EXP. LTDA",354017886,100,46400.00,"20221312",795.00,464.00,47659.00,47759.00,7412.59,"DOLAR","IC04","FCA",47084884,38844007,8240877,"OCHO MILLON DOSCIENTOS CUARENTA MIL OCHOCIENTOS SETENTA Y SIETE ","NINGUNA",7,"CANON INFORMATICO","23005IC04000726L",245222,245222,0,"OTROS",0,13.30014269392027271800
340,"IMPORTACIÓN","2023-01-17","SCHWENDLER FRANTZ MATIAS","CONSOLIDADO","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04000726L","MERCOSUR (INTRAZONA)","AGROSYSTEM IND. IMP E EXP. LTDA",354017886,100,46400.00,"20221312",795.00,464.00,47659.00,47759.00,7412.59,"DOLAR","IC04","FCA",47084884,38844007,8240877,"OCHO MILLON DOSCIENTOS CUARENTA MIL OCHOCIENTOS SETENTA Y SIETE ","NINGUNA",8,"APERTURA AG. TRANSP.","001-001-0019391",180000,163636,16363,"OTROS",0,13.30014269392027271800
340,"IMPORTACIÓN","2023-01-17","SCHWENDLER FRANTZ MATIAS","CONSOLIDADO","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04000726L","MERCOSUR (INTRAZONA)","AGROSYSTEM IND. IMP E EXP. LTDA",354017886,100,46400.00,"20221312",795.00,464.00,47659.00,47759.00,7412.59,"DOLAR","IC04","FCA",47084884,38844007,8240877,"OCHO MILLON DOSCIENTOS CUARENTA MIL OCHOCIENTOS SETENTA Y SIETE ","NINGUNA",9,"FOTOCOPIAS","001-002-0018917",80000,72727,7272,"OTROS",0,13.30014269392027271800
340,"IMPORTACIÓN","2023-01-17","SCHWENDLER FRANTZ MATIAS","CONSOLIDADO","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04000726L","MERCOSUR (INTRAZONA)","AGROSYSTEM IND. IMP E EXP. LTDA",354017886,100,46400.00,"20221312",795.00,464.00,47659.00,47759.00,7412.59,"DOLAR","IC04","FCA",47084884,38844007,8240877,"OCHO MILLON DOSCIENTOS CUARENTA MIL OCHOCIENTOS SETENTA Y SIETE ","NINGUNA",10,"TASA PORTUARIA","002-001-0014676",1880324,1709385,170938,"OTROS",0,13.30014269392027271800
340,"IMPORTACIÓN","2023-01-17","SCHWENDLER FRANTZ MATIAS","CONSOLIDADO","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04000726L","MERCOSUR (INTRAZONA)","AGROSYSTEM IND. IMP E EXP. LTDA",354017886,100,46400.00,"20221312",795.00,464.00,47659.00,47759.00,7412.59,"DOLAR","IC04","FCA",47084884,38844007,8240877,"OCHO MILLON DOSCIENTOS CUARENTA MIL OCHOCIENTOS SETENTA Y SIETE ","NINGUNA",11,"CDAP PAGOS","001-025-0020480",7412,6738,673,"OTROS",0,13.30014269392027271800
340,"IMPORTACIÓN","2023-01-17","SCHWENDLER FRANTZ MATIAS","CONSOLIDADO","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04000726L","MERCOSUR (INTRAZONA)","AGROSYSTEM IND. IMP E EXP. LTDA",354017886,100,46400.00,"20221312",795.00,464.00,47659.00,47759.00,7412.59,"DOLAR","IC04","FCA",47084884,38844007,8240877,"OCHO MILLON DOSCIENTOS CUARENTA MIL OCHOCIENTOS SETENTA Y SIETE ","NINGUNA",12,"SERVICIOS SOFIA / ANNP","001-004-0185298",47008,42734,4273,"OTROS",0,13.30014269392027271800
340,"IMPORTACIÓN","2023-01-17","SCHWENDLER FRANTZ MATIAS","CONSOLIDADO","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04000726L","MERCOSUR (INTRAZONA)","AGROSYSTEM IND. IMP E EXP. LTDA",354017886,100,46400.00,"20221312",795.00,464.00,47659.00,47759.00,7412.59,"DOLAR","IC04","FCA",47084884,38844007,8240877,"OCHO MILLON DOSCIENTOS CUARENTA MIL OCHOCIENTOS SETENTA Y SIETE ","NINGUNA",13,"VISACION MRE","2300001591",980890,980890,0,"OTROS",0,13.30014269392027271800
340,"IMPORTACIÓN","2023-01-17","SCHWENDLER FRANTZ MATIAS","CONSOLIDADO","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04000726L","MERCOSUR (INTRAZONA)","AGROSYSTEM IND. IMP E EXP. LTDA",354017886,100,46400.00,"20221312",795.00,464.00,47659.00,47759.00,7412.59,"DOLAR","IC04","FCA",47084884,38844007,8240877,"OCHO MILLON DOSCIENTOS CUARENTA MIL OCHOCIENTOS SETENTA Y SIETE ","NINGUNA",14,"CDAP PAGOS","001-002-0021006",10000,9090,909,"OTROS",0,13.30014269392027271800
340,"IMPORTACIÓN","2023-01-17","SCHWENDLER FRANTZ MATIAS","CONSOLIDADO","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04000726L","MERCOSUR (INTRAZONA)","AGROSYSTEM IND. IMP E EXP. LTDA",354017886,100,46400.00,"20221312",795.00,464.00,47659.00,47759.00,7412.59,"DOLAR","IC04","FCA",47084884,38844007,8240877,"OCHO MILLON DOSCIENTOS CUARENTA MIL OCHOCIENTOS SETENTA Y SIETE ","NINGUNA",15,"VISACION CONSUL","x",0,0,0,"OTROS",0,13.30014269392027271800
340,"IMPORTACIÓN","2023-01-17","SCHWENDLER FRANTZ MATIAS","CONSOLIDADO","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04000726L","MERCOSUR (INTRAZONA)","AGROSYSTEM IND. IMP E EXP. LTDA",354017886,100,46400.00,"20221312",795.00,464.00,47659.00,47759.00,7412.59,"DOLAR","IC04","FCA",47084884,38844007,8240877,"OCHO MILLON DOSCIENTOS CUARENTA MIL OCHOCIENTOS SETENTA Y SIETE ","NINGUNA",16,"HON. DESP. S/ LEY 220/93","001-001-0002186",4810021,4372746,437274,"OTROS",0,13.30014269392027271800
340,"IMPORTACIÓN","2023-01-17","SCHWENDLER FRANTZ MATIAS","CONSOLIDADO","IMPLEMENTOS AGRICOLAS","SANTA RITA-ALTO PARANÁ/PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04000726L","MERCOSUR (INTRAZONA)","AGROSYSTEM IND. IMP E EXP. LTDA",354017886,100,46400.00,"20221312",795.00,464.00,47659.00,47759.00,7412.59,"DOLAR","IC04","FCA",47084884,38844007,8240877,"OCHO MILLON DOSCIENTOS CUARENTA MIL OCHOCIENTOS SETENTA Y SIETE ","NINGUNA",17,"GASTO ADMIN.","x",0,0,0,"OTROS",0,13.30014269392027271800
339,"PROFORMA","2023-01-18","ROYAL INTERNATIONAL C.S S.R.L.","CONSOLIDADO ","REPUESTOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04001386@","MERCOSUR (INTRAZONA)","INFASUL",40430119,280,4743.32,"01-22",375.00,47.43,5165.75,5445.75,7424.16,"DOLAR","IC04","FCA",8437641,0,8437641,"OCHO MILLON CUATROCIENTOS TREINTA Y SIETE MIL SEISCIENTOS CUARENTA Y UN ","NINGUNA",1,"DERECHO ADUANERO","23005IC04001386@",0,0,0,"OTROS",0,20.86969123192538711100
339,"PROFORMA","2023-01-18","ROYAL INTERNATIONAL C.S S.R.L.","CONSOLIDADO ","REPUESTOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04001386@","MERCOSUR (INTRAZONA)","INFASUL",40430119,280,4743.32,"01-22",375.00,47.43,5165.75,5445.75,7424.16,"DOLAR","IC04","FCA",8437641,0,8437641,"OCHO MILLON CUATROCIENTOS TREINTA Y SIETE MIL SEISCIENTOS CUARENTA Y UN ","NINGUNA",2,"INDI","23005IC04001386@",28490,28490,0,"OTROS",0,20.86969123192538711100
339,"PROFORMA","2023-01-18","ROYAL INTERNATIONAL C.S S.R.L.","CONSOLIDADO ","REPUESTOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04001386@","MERCOSUR (INTRAZONA)","INFASUL",40430119,280,4743.32,"01-22",375.00,47.43,5165.75,5445.75,7424.16,"DOLAR","IC04","FCA",8437641,0,8437641,"OCHO MILLON CUATROCIENTOS TREINTA Y SIETE MIL SEISCIENTOS CUARENTA Y UN ","NINGUNA",3,"I.S.C.","23005IC04001386@",0,0,0,"OTROS",0,20.86969123192538711100
339,"PROFORMA","2023-01-18","ROYAL INTERNATIONAL C.S S.R.L.","CONSOLIDADO ","REPUESTOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04001386@","MERCOSUR (INTRAZONA)","INFASUL",40430119,280,4743.32,"01-22",375.00,47.43,5165.75,5445.75,7424.16,"DOLAR","IC04","FCA",8437641,0,8437641,"OCHO MILLON CUATROCIENTOS TREINTA Y SIETE MIL SEISCIENTOS CUARENTA Y UN ","NINGUNA",4,"SERVICIO DE VALORACION","23005IC04001386@",202151,202151,0,"OTROS",0,20.86969123192538711100
339,"PROFORMA","2023-01-18","ROYAL INTERNATIONAL C.S S.R.L.","CONSOLIDADO ","REPUESTOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04001386@","MERCOSUR (INTRAZONA)","INFASUL",40430119,280,4743.32,"01-22",375.00,47.43,5165.75,5445.75,7424.16,"DOLAR","IC04","FCA",8437641,0,8437641,"OCHO MILLON CUATROCIENTOS TREINTA Y SIETE MIL SEISCIENTOS CUARENTA Y UN ","NINGUNA",5,"IRE GENERAL 700","23005IC04001386@",164271,164271,0,"OTROS",0,20.86969123192538711100
339,"PROFORMA","2023-01-18","ROYAL INTERNATIONAL C.S S.R.L.","CONSOLIDADO ","REPUESTOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04001386@","MERCOSUR (INTRAZONA)","INFASUL",40430119,280,4743.32,"01-22",375.00,47.43,5165.75,5445.75,7424.16,"DOLAR","IC04","FCA",8437641,0,8437641,"OCHO MILLON CUATROCIENTOS TREINTA Y SIETE MIL SEISCIENTOS CUARENTA Y UN ","NINGUNA",6,"I.V.A.","23005IC04001386@",4106776,0,4106776,"OTROS",0,20.86969123192538711100
339,"PROFORMA","2023-01-18","ROYAL INTERNATIONAL C.S S.R.L.","CONSOLIDADO ","REPUESTOS","CIUDAD DEL ESTE - ALTP PARANÁ / PY.","TERRESTRE","PUENTE - CDE","BTR","L.C.L.","23005IC04001386@","MERCOSUR (INTRAZONA)","INFASUL",40430119,280,4743.32,"01-22",375.00,47.43,5165.75,5445.75,7424.16,"DOLAR","IC04","FCA",8437641,0,8437641,"OCHO MILLON CUATROCIENTOS TREINTA Y SIETE MIL SEISCIENTOS CUARENTA Y UN ","NINGUNA",7,"CANON INFORMATICO","x",245222,245222,0,"OTROS",0,20.86969123192538711100
